基金代碼,基金中文名稱,基金英文名稱,幣別,ISINCODE,總代理機構代碼,總代理機構名稱,境外基金機構代碼,境外基金機構名稱,基金狀態
="PIMEMBUB2",鋒裕基金-新興市場債券B2(歐元),Pioneer Funds - Emerging Markets Bond B Non-Distributing EUR,EUR,="LU0140710913",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMBUI2",鋒裕基金-新興市場債券I2(歐元),Pioneer Funds - Emerging Markets Bond I Non-Distributing EUR,EUR,="LU0119436169",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMBUT2",鋒裕基金-新興市場債券T2(歐元),Pioneer Funds - Emerging Markets Bond T Non-Distributing EUR,EUR,="LU1162485731",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMBUU2",鋒裕基金-新興市場債券U2(歐元),Pioneer Funds - Emerging Markets Bond U Non-Distributing EUR,EUR,="LU1207365310",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMBUXD",鋒裕基金-新興市場債券UXD,Pioneer Funds - Emerging Markets Bond U Distributing Ex-Dividend USD,USD,="LU1207365237",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMBZIASD",鋒裕基金-新興市場債券A股南非幣收益(穩定配息),Pioneer Funds - Emerging Markets Bond A ZAR Income - Stable Dividend,ZAR,="LU1089258252",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMBZIBSD",鋒裕基金-新興市場債券B股南非幣收益(穩定配息),Pioneer Funds - Emerging Markets Bond B ZAR Income - Stable Dividend,ZAR,="LU1089258849",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMBZITSD",鋒裕基金-新興市場債券T股南非幣收益(穩定配息),Pioneer Funds - Emerging Markets Bond T ZAR Income - Stable Dividend,ZAR,="LU1162486036",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMBZIUSD",鋒裕基金-新興市場債券U股南非幣收益(穩定配息) ,Pioneer Funds - Emerging Markets Bond U ZAR Income - Stable Dividend,ZAR,="LU1242500210",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEME",鋒裕基金-新興市場股票A2,Pioneer Funds - Emerging Markets Equity A Non-Distributing USD,USD,="LU0132178079",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMEB",鋒裕基金-新興市場股票B2,Pioneer Funds - Emerging Markets Equity B Non-Distributing USD,USD,="LU0139714124",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMEI",鋒裕基金-新興市場股票I2,Pioneer Funds - Emerging Markets Equity I Non-Distributing USD,USD,="LU0132180729",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMET",鋒裕基金-新興市場股票T2,Pioneer Funds - Emerging Markets Equity T Non-Distributing USD,USD,="LU1162488248",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMEU",鋒裕基金-新興市場股票A2(歐元),Pioneer Funds - Emerging Markets Equity A Non-Distributing EUR,EUR,="LU0119365988",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMEU2",鋒裕基金-新興市場股票U2,Pioneer Funds - Emerging Markets Equity U Non-Distributing USD,USD,="LU1207368090",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMEUB",鋒裕基金-新興市場股票B2(歐元),Pioneer Funds - Emerging Markets Equity B Non-Distributing EUR,EUR,="LU0140695775",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMEUI",鋒裕基金-新興市場股票I2(歐元),Pioneer Funds - Emerging Markets Equity I Non-Distributing EUR,EUR,="LU0119433141",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMEUT",鋒裕基金-新興市場股票T2(歐元),Pioneer Funds - Emerging Markets Equity T Non-Distributing EUR,EUR,="LU1162488164",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEMEUU2",鋒裕基金-新興市場股票U2(歐元),Pioneer Funds - Emerging Markets Equity U Non-Distributing EUR,EUR,="LU1207368173",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEPL",鋒裕基金-歐洲潛力A2,Pioneer Funds - European Potential A Non-Distributing USD,USD,="LU0398873470",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEPLB",鋒裕基金-歐洲潛力B2,Pioneer Funds - European Potential B Non-Distributing USD,USD,="LU0536709545",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEPLH",鋒裕基金-歐洲潛力A2(美元對沖),Pioneer Funds - European Potential A Hedged Non-Distributing,USD,="LU1011975494",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEPLI",鋒裕基金-歐洲潛力I2,Pioneer Funds - European Potential I Non-Distributing USD,USD,="LU0536709974",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEPLT",鋒裕基金-歐洲潛力T2,Pioneer Funds - European Potential T Non-Distributing USD,USD,="LU1162488594",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEPLTH",鋒裕基金-歐洲潛力T2(美元對沖),Pioneer Funds - European Potential T Hedged Non-Distributing USD,USD,="LU1188186792",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEPLU",鋒裕基金-歐洲潛力A2(歐元),Pioneer Funds - European Potential A Non-Distributing EUR,EUR,="LU0271656307",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEPLU2",鋒裕基金-歐洲潛力U2,Pioneer Funds - European Potential U Non-Distributing USD,USD,="LU1217069621",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEPLU2H",鋒裕基金-歐洲潛力U2(美元對沖),Pioneer Funds - European Potential U Hedged Non-Distributing USD,USD,="LU1207366631",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEPLUB",鋒裕基金-歐洲潛力B2(歐元),Pioneer Funds - European Potential B Non-Distributing EUR,EUR,="LU0536709461",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEPLUI",鋒裕基金-歐洲潛力I2(歐元),Pioneer Funds - European Potential I Non-Distributing EUR,EUR,="LU0307383066",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEPLUT",鋒裕基金-歐洲潛力T2(歐元),Pioneer Funds - European Potential T Non-Distributing EUR,EUR,="LU1162488321",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMEPLUU2",鋒裕基金-歐洲潛力U2(歐元),Pioneer Funds - European Potential U Non-Distributing EUR,EUR,="LU1207366557",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMERH",鋒裕基金-歐洲研究A2,Pioneer Funds - European Research A Non-Distributing USD,USD,="LU0132185280",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMERHB",鋒裕基金-歐洲研究B2,Pioneer Funds - European Research B Non-Distributing USD,USD,="LU0139719354",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMERHI",鋒裕基金-歐洲研究I2,Pioneer Funds - European Research I Non-Distributing USD,USD,="LU0132186171",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMERHT",鋒裕基金-歐洲研究T2,Pioneer Funds - European Research T Non-Distributing USD,USD,="LU1162489485",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMERHU",鋒裕基金-歐洲研究A2 (歐元),Pioneer Funds - European Research A Non-Distributing EUR,EUR,="LU0119366440",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMERHU2",鋒裕基金-歐洲研究U2,Pioneer Funds - European Research U Non-Distributing USD,USD,="LU1207368504",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMERHUB",鋒裕基金-歐洲研究B2 (歐元),Pioneer Funds - European Research B Non-Distributing EUR,EUR,="LU0140712539",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMERHUI",鋒裕基金-歐洲研究I2(歐元),Pioneer Funds - European Research I Non-Distributing EUR,EUR,="LU0119433224",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMERHUT",鋒裕基金-歐洲研究T2(歐元),Pioneer Funds - European Research T Non-Distributing EUR,EUR,="LU1162489303",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMERHUU2",鋒裕基金-歐洲研究U2(歐元),Pioneer Funds - European Research U Non-Distributing EUR,EUR,="LU1207368686",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGEC",鋒裕基金-環球生態 A2,Pioneer Funds - Global Ecology A Non-Distributing USD,USD,="LU0302740245",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGECB",鋒裕基金-環球生態 B2,Pioneer Funds - Global Ecology B Non-Distributing USD,USD,="LU0302743264",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGECI",鋒裕基金-環球生態I2,Pioneer Funds - Global Ecology I Non-Distributing USD,USD,="LU0393719108",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGECU",鋒裕基金-環球生態 A2(歐元),Pioneer Funds - Global Ecology A Non-Distributing EUR,EUR,="LU0271656133",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGECU2",鋒裕基金-環球生態U2,Pioneer Funds - Global Ecology U Non-Distributing USD,USD,="LU1207367365",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGECUI",鋒裕基金-環球生態I2(歐元),Pioneer Funds - Global Ecology I Non-Distributing EUR,EUR,="LU0324479020",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYA2",鋒裕基金-環球高收益A2,Pioneer Funds - Global High Yield  A Non-Distributing USD,USD,="LU0190652510",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYAIASD",鋒裕基金-環球高收益A股澳幣收益(穩定配息),Pioneer Funds - Global High Yield A AUD Income - Stable Dividend,AUD,="LU1089257528",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYAIBSD",鋒裕基金-環球高收益B股澳幣收益(穩定配息),Pioneer Funds - Global High Yield B AUD Income - Stable Dividend,AUD,="LU1089257957",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYAITSD",鋒裕基金-環球高收益T股澳幣收益(穩定配息),Pioneer Funds - Global High Yield T AUD Income - Stable Dividend,AUD,="LU1162486119",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYAIUSD",鋒裕基金-環球高收益U股澳幣收益(穩定配息),Pioneer Funds - Global High Yield U AUD Income - Stable Dividend,AUD,="LU1207365740",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYAXD",鋒裕基金-環球高收益AXD,Pioneer Funds - Global High Yield A Distributing Ex-Dividend USD,USD,="LU0289792409",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYB2",鋒裕基金-環球高收益B2,Pioneer Funds - Global High Yield  B Non-Distributing USD,USD,="LU0190657741",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYBXD",鋒裕基金-環球高收益BXD,Pioneer Funds - Global High Yield B Distributing Ex-Dividend USD,USD,="LU0289793399",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYI2",鋒裕基金-環球高收益I2,Pioneer Funds - Global High Yield I Non-Distributing USD,USD,="LU0190658392",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYT2",鋒裕基金-環球高收益T2,Pioneer Funds - Global High Yield T Non-Distributing USD,USD,="LU1162486200",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYTXD",鋒裕基金-環球高收益TXD,Pioneer Funds - Global High Yield T Distributing Ex-Dividend USD,USD,="LU1162486382",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYU2",鋒裕基金-環球高收益U2,Pioneer Funds - Global High Yield U Non-Distributing USD,USD,="LU1207365583",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYUA2",鋒裕基金-環球高收益A2(歐元),Pioneer Funds - Global High Yield  A Non-Distributing EUR,EUR,="LU0190649722",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYUI2",鋒裕基金-環球高收益I2(歐元),Pioneer Funds - Global High Yield I Non-Distributing EUR,EUR,="LU0190650738",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYUXD",鋒裕基金-環球高收益UXD,Pioneer Funds - Global High Yield U Distributing Ex-Dividend USD,USD,="LU1207365666",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYZIASD",鋒裕基金-環球高收益A股南非幣收益(穩定配息),Pioneer Funds - Global High Yield A ZAR Income - Stable Dividend,ZAR,="LU1089257874",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYZIBSD",鋒裕基金-環球高收益B股南非幣收益(穩定配息),Pioneer Funds - Global High Yield B ZAR Income - Stable Dividend,ZAR,="LU1089258419",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYZITSD",鋒裕基金-環球高收益T股南非幣收益(穩定配息),Pioneer Funds - Global High Yield T ZAR Income - Stable Dividend,ZAR,="LU1162486465",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMGHYZIUSD",鋒裕基金-環球高收益U股南非幣收益(穩定配息),Pioneer Funds - Global High Yield U ZAR Income - Stable Dividend,ZAR,="LU1207365401",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMJPE",鋒裕基金-日本股票A2,Pioneer Funds - Japanese Equity A Non-Distributing USD,USD,="LU0132212605",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMJPEB",鋒裕基金-日本股票B2,Pioneer Funds - Japanese Equity B Non-Distributing USD,USD,="LU0139718893",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMJPEI",鋒裕基金-日本股票I2,Pioneer Funds - Japanese Equity I Non-Distributing USD,USD,="LU0132212944",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMJPET",鋒裕基金-日本股票T2,Pioneer Funds - Japanese Equity T Non-Distributing USD,USD,="LU1162489642",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMJPEU",鋒裕基金-日本股票A2 (歐元),Pioneer Funds - Japanese Equity A Non-Distributing EUR,EUR,="LU0119372687",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMJPEU2",鋒裕基金-日本股票U2,Pioneer Funds - Japanese Equity U Non-Distributing USD,USD,="LU1207368769",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMJPEUI",鋒裕基金-日本股票I2(歐元),Pioneer Funds - Japanese Equity I Non-Distributing USD(EUR),EUR,="LU0119435278",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
="PIMPE",鋒裕基金-亞洲股票(不含日本)A2,Pioneer Funds - Asia (Ex. Japan) Equity A Non-Distributing USD,USD,="LU0132183822",B0299,鋒裕環球證券投資顧問股份有限公司,="034",鋒裕資產管理公司/PIONEER ASSET MANAGEMENT S.A.,
